"age","job","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","y"
31,"management","married","secondary","no",625,"yes","no","cellular",7,"apr",424,1,138,1,"failure","no"
37,"student","married","unknown","no",0,"no","no","unknown",18,"jun",115,1,-1,0,"unknown","no"
32,"management","single","tertiary","no",151,"yes","no","unknown",6,"may",118,1,-1,0,"unknown","no"
30,"management","married","tertiary","no",3134,"yes","no","cellular",17,"jul",124,1,-1,0,"unknown","no"
34,"technician","married","secondary","no",-346,"no","no","cellular",13,"aug",136,4,-1,0,"unknown","no"
40,"services","married","secondary","no",17,"no","no","cellular",4,"jun",78,1,-1,0,"unknown","no"
38,"blue-collar","married","secondary","no",2008,"yes","no","cellular",18,"nov",354,1,-1,0,"unknown","no"
33,"blue-collar","divorced","primary","no",142,"yes","no","telephone",11,"may",41,2,300,5,"failure","no"
34,"admin.","single","secondary","no",852,"no","no","cellular",14,"apr",108,2,-1,0,"unknown","no"
31,"technician","single","secondary","no",628,"yes","no","unknown",12,"may",1083,2,-1,0,"unknown","no"
32,"management","single","tertiary","no",311,"no","no","unknown",12,"may",757,2,-1,0,"unknown","yes"
39,"blue-collar","married","primary","no",1564,"no","no","unknown",17,"jun",57,1,-1,0,"unknown","no"
40,"management","single","tertiary","no",1509,"no","no","cellular",15,"mar",144,2,124,1,"failure","no"
40,"technician","single","tertiary","no",226,"no","no","cellular",15,"jan",176,2,-1,0,"unknown","no"
31,"services","married","secondary","no",413,"yes","no","unknown",13,"may",65,1,-1,0,"unknown","no"
40,"management","divorced","tertiary","no",69,"yes","no","cellular",6,"may",503,2,280,2,"failure","no"
34,"admin.","married","secondary","no",1499,"yes","no","cellular",13,"apr",186,1,327,2,"failure","no"
36,"management","married","tertiary","no",61,"no","yes","cellular",19,"aug",452,2,-1,0,"unknown","no"
30,"management","single","tertiary","no",604,"no","yes","cellular",2,"feb",475,1,-1,0,"unknown","no"
35,"housemaid","married","primary","no",0,"yes","no","cellular",14,"jul",340,3,-1,0,"unknown","no"
31,"technician","single","secondary","no",1014,"yes","no","cellular",23,"jul",158,4,-1,0,"unknown","no"
34,"management","married","tertiary","no",1906,"yes","no","cellular",14,"jul",68,3,-1,0,"unknown","no"
34,"blue-collar","married","primary","no",-319,"yes","yes","cellular",9,"jul",134,4,-1,0,"unknown","no"
36,"management","married","tertiary","no",-296,"yes","no","cellular",14,"may",113,3,-1,0,"unknown","no"
40,"technician","married","secondary","no",169,"yes","no","cellular",18,"aug",43,4,-1,0,"unknown","no"
37,"self-employed","single","tertiary","no",556,"no","no","unknown",17,"jun",200,2,-1,0,"unknown","no"
33,"technician","divorced","tertiary","no",-386,"yes","no","unknown",23,"may",530,1,-1,0,"unknown","no"
39,"technician","married","secondary","no",9121,"no","no","unknown",5,"jun",147,1,-1,0,"unknown","no"
36,"blue-collar","married","primary","no",0,"yes","no","cellular",18,"nov",618,2,-1,0,"unknown","no"
34,"management","married","tertiary","no",4170,"yes","no","unknown",21,"may",935,1,-1,0,"unknown","no"
40,"blue-collar","married","primary","no",-335,"yes","no","unknown",27,"may",260,1,-1,0,"unknown","no"
37,"blue-collar","married","unknown","no",603,"yes","no","unknown",23,"may",773,2,-1,0,"unknown","no"
38,"technician","married","tertiary","no",3234,"no","no","cellular",18,"nov",578,2,-1,0,"unknown","yes"
32,"blue-collar","married","secondary","no",687,"yes","no","unknown",9,"may",61,1,-1,0,"unknown","no"
31,"blue-collar","married","secondary","no",631,"yes","no","unknown",23,"may",248,4,-1,0,"unknown","no"
34,"technician","single","secondary","no",341,"no","yes","cellular",29,"jan",136,1,262,3,"failure","no"
33,"technician","single","tertiary","no",316,"no","no","cellular",21,"aug",126,3,-1,0,"unknown","no"
35,"technician","married","secondary","no",2,"no","no","telephone",28,"jan",653,3,-1,0,"unknown","no"
37,"blue-collar","married","primary","no",37,"yes","no","cellular",13,"may",24,2,362,1,"other","no"
36,"unemployed","single","tertiary","no",9019,"yes","no","unknown",11,"jun",952,3,-1,0,"unknown","no"
31,"blue-collar","married","secondary","no",0,"yes","no","unknown",5,"may",143,1,-1,0,"unknown","no"
35,"blue-collar","single","secondary","no",0,"yes","no","cellular",16,"apr",1174,1,345,4,"other","yes"
36,"blue-collar","divorced","secondary","no",-140,"yes","no","unknown",26,"may",222,2,-1,0,"unknown","no"
38,"blue-collar","single","secondary","no",578,"yes","no","unknown",21,"may",112,2,-1,0,"unknown","no"
40,"blue-collar","married","primary","yes",0,"yes","no","unknown",6,"may",64,2,-1,0,"unknown","no"
38,"services","single","secondary","no",2253,"yes","no","cellular",13,"may",937,3,-1,0,"unknown","yes"
34,"management","single","tertiary","no",1171,"yes","no","cellular",10,"jul",129,1,-1,0,"unknown","no"
32,"student","single","tertiary","no",0,"no","no","cellular",6,"aug",101,5,3,6,"other","no"
36,"management","married","tertiary","no",495,"no","no","cellular",5,"aug",157,3,97,2,"success","yes"
38,"entrepreneur","married","secondary","no",157,"no","yes","cellular",15,"may",57,11,366,1,"other","no"
34,"blue-collar","married","secondary","no",-563,"yes","no","unknown",26,"may",252,1,-1,0,"unknown","no"
35,"unknown","married","primary","no",365,"no","no","cellular",29,"aug",41,2,-1,0,"unknown","no"
33,"blue-collar","single","secondary","no",13494,"yes","no","unknown",20,"jun",27,25,-1,0,"unknown","no"
34,"admin.","single","secondary","no",846,"yes","no","cellular",17,"apr",758,2,-1,0,"unknown","no"
34,"entrepreneur","married","tertiary","no",-28,"yes","no","cellular",16,"jul",574,1,-1,0,"unknown","no"
30,"blue-collar","married","secondary","no",501,"yes","yes","unknown",27,"may",514,1,-1,0,"unknown","no"
39,"technician","single","secondary","no",102,"yes","no","cellular",14,"aug",272,2,-1,0,"unknown","no"
32,"self-employed","married","secondary","no",413,"yes","no","cellular",11,"jul",712,2,-1,0,"unknown","no"
32,"technician","single","tertiary","no",4665,"yes","no","unknown",21,"may",860,2,-1,0,"unknown","yes"
32,"blue-collar","married","secondary","no",101,"yes","no","unknown",19,"may",191,4,-1,0,"unknown","no"
31,"management","married","tertiary","no",1224,"yes","yes","cellular",24,"jul",1441,2,-1,0,"unknown","yes"
30,"admin.","married","secondary","no",518,"yes","no","cellular",8,"may",127,1,-1,0,"unknown","no"
39,"technician","married","tertiary","no",14,"no","no","cellular",28,"jan",114,2,-1,0,"unknown","no"
36,"admin.","married","secondary","no",-423,"yes","yes","unknown",13,"may",106,1,-1,0,"unknown","no"
33,"management","married","tertiary","no",3696,"no","no","cellular",19,"nov",305,1,182,3,"failure","no"
36,"management","married","tertiary","no",2987,"yes","no","cellular",12,"aug",307,1,-1,0,"unknown","yes"
31,"technician","single","secondary","no",433,"no","no","cellular",11,"aug",1504,2,-1,0,"unknown","no"
36,"technician","married","unknown","no",756,"no","no","cellular",11,"jul",396,3,-1,0,"unknown","no"
38,"technician","single","tertiary","no",0,"yes","no","cellular",1,"jun",71,1,-1,0,"unknown","no"
33,"unknown","married","secondary","no",2727,"no","no","cellular",6,"aug",205,3,-1,0,"unknown","no"
40,"technician","married","secondary","no",93,"yes","no","unknown",13,"may",134,2,-1,0,"unknown","no"
31,"blue-collar","married","secondary","no",1766,"no","yes","cellular",5,"jun",166,2,-1,0,"unknown","yes"
39,"services","married","secondary","no",124,"yes","no","cellular",31,"jul",81,5,-1,0,"unknown","no"
33,"admin.","married","tertiary","no",69,"no","yes","cellular",4,"may",77,2,-1,0,"unknown","no"
38,"management","married","tertiary","no",0,"yes","no","cellular",13,"may",537,5,303,2,"failure","no"
38,"technician","single","tertiary","no",744,"yes","no","cellular",14,"may",283,1,288,12,"other","no"
31,"services","married","secondary","no",428,"yes","no","unknown",21,"may",272,1,-1,0,"unknown","no"
35,"technician","single","tertiary","no",7546,"yes","no","cellular",28,"dec",137,1,122,3,"failure","no"
31,"blue-collar","married","primary","no",620,"no","no","cellular",30,"mar",95,1,-1,0,"unknown","no"
35,"self-employed","married","tertiary","no",8647,"no","no","cellular",19,"nov",140,2,-1,0,"unknown","no"
40,"management","single","secondary","no",192,"yes","no","unknown",16,"may",71,11,-1,0,"unknown","no"
39,"blue-collar","married","secondary","no",0,"yes","no","cellular",7,"may",502,1,7,2,"failure","no"
40,"technician","married","secondary","no",782,"yes","no","unknown",14,"may",224,2,-1,0,"unknown","no"
33,"entrepreneur","married","primary","no",82,"yes","no","cellular",18,"nov",63,2,-1,0,"unknown","no"
34,"technician","married","tertiary","no",5060,"yes","no","cellular",21,"aug",12,21,-1,0,"unknown","no"
39,"technician","single","tertiary","no",-41,"no","yes","cellular",25,"aug",40,15,-1,0,"unknown","no"
31,"blue-collar","married","secondary","no",79,"yes","yes","cellular",23,"jul",235,11,-1,0,"unknown","no"
30,"services","married","secondary","no",1743,"yes","no","cellular",5,"feb",192,4,-1,0,"unknown","no"
30,"admin.","married","secondary","no",124,"no","no","telephone",16,"jun",161,2,-1,0,"unknown","no"
36,"entrepreneur","single","secondary","no",475,"no","no","cellular",25,"jul",141,3,-1,0,"unknown","no"
40,"management","married","tertiary","no",-7,"no","yes","telephone",25,"jul",697,1,-1,0,"unknown","no"
37,"technician","single","secondary","yes",375,"no","no","unknown",9,"jun",223,2,-1,0,"unknown","no"
34,"unemployed","single","secondary","no",0,"no","no","cellular",17,"nov",63,2,-1,0,"unknown","no"
30,"blue-collar","married","secondary","no",-99,"yes","no","cellular",15,"may",144,5,-1,0,"unknown","no"
32,"technician","married","secondary","no",167,"yes","yes","cellular",8,"aug",79,3,-1,0,"unknown","no"
32,"technician","married","secondary","no",286,"no","no","cellular",20,"apr",60,1,343,4,"failure","no"
35,"management","married","tertiary","no",93,"no","no","cellular",4,"may",198,2,88,1,"other","no"
38,"blue-collar","married","secondary","no",1663,"yes","no","cellular",13,"apr",217,3,327,1,"failure","no"
39,"entrepreneur","married","primary","no",238,"yes","yes","cellular",19,"nov",134,1,-1,0,"unknown","no"
34,"technician","single","secondary","no",2178,"yes","no","cellular",26,"may",41,1,-1,0,"unknown","no"
35,"blue-collar","single","unknown","no",871,"yes","no","unknown",6,"jun",216,3,-1,0,"unknown","no"
31,"blue-collar","single","secondary","no",16,"no","no","cellular",7,"jul",387,1,-1,0,"unknown","no"
33,"technician","married","secondary","no",133,"no","no","cellular",4,"may",218,1,-1,0,"unknown","yes"
32,"blue-collar","single","secondary","no",1721,"yes","no","unknown",21,"may",650,2,-1,0,"unknown","no"
37,"services","married","secondary","no",4760,"yes","no","cellular",8,"may",182,2,169,2,"failure","no"
32,"technician","single","secondary","no",2979,"no","no","cellular",25,"may",156,1,-1,0,"unknown","no"
34,"blue-collar","married","secondary","no",322,"yes","no","cellular",20,"apr",10,3,-1,0,"unknown","no"
31,"admin.","divorced","secondary","no",1210,"no","no","cellular",16,"jul",350,1,-1,0,"unknown","no"
35,"management","married","tertiary","no",1100,"no","yes","cellular",29,"jan",127,2,-1,0,"unknown","no"
32,"services","single","unknown","no",6145,"yes","no","cellular",14,"may",362,1,287,13,"failure","no"
40,"blue-collar","married","secondary","no",1012,"yes","no","cellular",6,"may",410,1,-1,0,"unknown","no"
33,"blue-collar","married","primary","no",245,"yes","yes","cellular",8,"may",253,3,-1,0,"unknown","no"
33,"management","single","tertiary","no",1998,"no","no","cellular",19,"nov",570,1,-1,0,"unknown","no"
34,"blue-collar","married","secondary","no",3990,"yes","no","cellular",24,"jul",633,7,-1,0,"unknown","no"
36,"services","married","secondary","no",1328,"yes","no","unknown",6,"jun",82,4,-1,0,"unknown","no"
34,"entrepreneur","married","tertiary","no",412,"yes","yes","cellular",8,"jul",164,1,-1,0,"unknown","no"
31,"admin.","single","secondary","no",144,"yes","no","unknown",4,"jul",43,11,-1,0,"unknown","no"
34,"management","married","tertiary","no",176,"no","no","cellular",18,"aug",61,4,-1,0,"unknown","no"
36,"blue-collar","married","primary","no",49,"yes","no","cellular",15,"may",232,2,365,5,"other","no"
37,"blue-collar","married","secondary","no",2023,"yes","no","cellular",10,"jul",214,1,-1,0,"unknown","no"
34,"blue-collar","single","primary","no",464,"yes","no","cellular",18,"may",173,1,299,2,"other","no"
40,"management","married","tertiary","no",1041,"yes","no","unknown",12,"jun",73,1,-1,0,"unknown","no"
37,"management","married","tertiary","no",539,"no","no","cellular",18,"jan",540,2,115,3,"failure","no"
38,"blue-collar","married","primary","no",0,"yes","no","unknown",3,"jun",179,2,-1,0,"unknown","no"
30,"services","single","tertiary","no",3516,"yes","no","unknown",29,"may",447,4,-1,0,"unknown","no"
31,"admin.","single","secondary","no",1306,"yes","no","unknown",28,"may",217,5,-1,0,"unknown","no"
37,"management","single","tertiary","no",815,"yes","no","cellular",7,"may",77,1,-1,0,"unknown","no"
32,"technician","single","secondary","no",29,"no","no","cellular",19,"aug",156,2,-1,0,"unknown","no"
32,"technician","married","secondary","no",84,"no","yes","cellular",29,"jul",403,3,-1,0,"unknown","no"
34,"self-employed","single","tertiary","no",876,"yes","no","cellular",17,"nov",145,2,-1,0,"unknown","no"
32,"management","married","secondary","no",6217,"yes","yes","cellular",18,"nov",486,2,181,2,"failure","no"
32,"blue-collar","married","primary","no",329,"yes","no","cellular",3,"feb",321,1,-1,0,"unknown","no"
32,"technician","married","unknown","no",14533,"no","no","cellular",31,"dec",646,3,198,2,"success","no"
35,"blue-collar","married","primary","no",11,"yes","no","unknown",13,"may",326,4,-1,0,"unknown","no"
33,"management","single","secondary","no",8004,"no","no","cellular",19,"nov",414,3,-1,0,"unknown","no"
40,"admin.","single","secondary","no",2378,"yes","no","unknown",2,"jun",65,1,-1,0,"unknown","no"
34,"management","married","tertiary","no",417,"yes","no","cellular",18,"nov",138,1,-1,0,"unknown","no"
33,"blue-collar","married","secondary","no",249,"yes","no","cellular",31,"jul",61,4,-1,0,"unknown","no"
37,"blue-collar","married","primary","no",689,"yes","no","cellular",14,"jul",367,2,-1,0,"unknown","no"
36,"services","married","secondary","no",1746,"yes","no","cellular",7,"apr",15,1,316,1,"failure","no"
31,"blue-collar","married","secondary","no",897,"yes","no","unknown",20,"may",26,2,-1,0,"unknown","no"
38,"technician","married","secondary","no",821,"yes","yes","cellular",17,"nov",224,2,180,1,"failure","no"
32,"management","divorced","tertiary","no",1,"yes","no","unknown",8,"may",399,4,-1,0,"unknown","no"
39,"blue-collar","married","secondary","no",8,"no","no","cellular",30,"jul",88,3,-1,0,"unknown","no"
33,"blue-collar","married","secondary","no",687,"yes","no","cellular",14,"may",72,2,370,1,"failure","no"
39,"self-employed","single","tertiary","no",426,"no","no","unknown",18,"jun",1029,1,-1,0,"unknown","yes"
39,"management","married","tertiary","no",12,"yes","no","unknown",23,"may",130,1,-1,0,"unknown","no"
33,"admin.","married","secondary","no",353,"yes","no","cellular",19,"nov",107,2,-1,0,"unknown","no"
33,"management","divorced","tertiary","no",0,"no","no","cellular",13,"aug",305,2,-1,0,"unknown","no"
38,"technician","single","tertiary","no",2273,"yes","no","cellular",17,"apr",222,1,-1,0,"unknown","no"
30,"management","married","tertiary","no",0,"yes","no","cellular",9,"jul",127,1,-1,0,"unknown","no"
37,"services","single","secondary","no",608,"no","no","cellular",14,"may",380,3,-1,0,"unknown","no"
36,"admin.","divorced","secondary","no",356,"yes","no","cellular",7,"apr",244,3,313,1,"failure","no"
32,"technician","single","secondary","no",493,"no","no","cellular",13,"aug",289,2,-1,0,"unknown","no"
32,"management","married","tertiary","no",71,"yes","no","cellular",21,"jul",221,8,-1,0,"unknown","no"
38,"admin.","married","tertiary","no",669,"yes","yes","cellular",31,"jul",129,2,-1,0,"unknown","no"
34,"services","single","secondary","no",84,"yes","no","unknown",23,"may",299,1,-1,0,"unknown","no"
37,"blue-collar","married","secondary","no",132,"no","no","unknown",27,"may",336,2,-1,0,"unknown","no"
32,"management","married","tertiary","no",4761,"yes","no","cellular",5,"may",159,2,350,2,"failure","no"
33,"blue-collar","married","secondary","no",-346,"yes","yes","unknown",23,"may",29,3,-1,0,"unknown","no"
31,"services","single","secondary","no",0,"yes","no","unknown",28,"may",231,2,-1,0,"unknown","no"
35,"blue-collar","married","primary","no",624,"yes","no","unknown",7,"may",163,1,-1,0,"unknown","no"
36,"admin.","single","secondary","no",1281,"no","no","telephone",24,"jul",119,2,-1,0,"unknown","no"
32,"technician","single","tertiary","no",569,"no","yes","cellular",29,"jan",348,1,-1,0,"unknown","no"
34,"blue-collar","married","primary","no",1666,"yes","no","unknown",31,"mar",30,1,-1,0,"unknown","no"
40,"admin.","married","secondary","no",168,"yes","no","cellular",7,"may",249,2,169,1,"failure","no"
33,"self-employed","married","tertiary","no",263,"no","no","cellular",4,"may",119,2,-1,0,"unknown","no"
39,"blue-collar","married","secondary","no",-405,"yes","no","cellular",8,"may",177,1,-1,0,"unknown","no"
38,"self-employed","married","secondary","no",279,"yes","no","unknown",28,"may",110,5,-1,0,"unknown","no"
32,"technician","single","secondary","no",0,"no","no","cellular",18,"aug",594,4,-1,0,"unknown","yes"
34,"unemployed","single","tertiary","no",415,"no","no","cellular",12,"aug",123,1,-1,0,"unknown","no"
34,"admin.","single","primary","no",0,"yes","yes","cellular",6,"may",172,4,-1,0,"unknown","no"
31,"services","married","secondary","no",1062,"yes","yes","cellular",6,"apr",230,1,-1,0,"unknown","no"
38,"housemaid","married","secondary","no",-278,"yes","no","cellular",28,"jul",143,2,-1,0,"unknown","no"
37,"technician","single","secondary","no",2442,"no","no","cellular",16,"feb",91,3,-1,0,"unknown","yes"
36,"management","single","tertiary","no",260,"yes","no","cellular",7,"may",49,1,-1,0,"unknown","no"
34,"blue-collar","married","secondary","no",7,"yes","yes","cellular",2,"feb",171,2,193,2,"other","no"
31,"management","single","tertiary","no",3283,"no","no","cellular",2,"feb",258,1,73,1,"failure","yes"
40,"unemployed","divorced","secondary","no",507,"yes","no","cellular",2,"feb",134,1,266,7,"failure","no"
35,"management","single","tertiary","no",5958,"yes","no","cellular",22,"mar",215,1,-1,0,"unknown","yes"
32,"blue-collar","single","secondary","no",118,"yes","no","cellular",17,"jul",1275,1,-1,0,"unknown","yes"
30,"self-employed","married","secondary","no",123,"no","yes","unknown",17,"jul",66,1,85,5,"other","no"
38,"management","married","tertiary","no",76,"yes","no","cellular",7,"jul",196,3,-1,0,"unknown","no"
32,"technician","single","tertiary","no",2185,"no","no","cellular",20,"nov",354,2,-1,0,"unknown","no"
38,"admin.","married","secondary","no",3732,"yes","no","unknown",21,"may",379,2,-1,0,"unknown","no"
35,"admin.","single","tertiary","no",62,"no","yes","cellular",30,"apr",67,1,-1,0,"unknown","no"
37,"blue-collar","married","primary","no",704,"no","no","unknown",18,"jun",165,7,-1,0,"unknown","no"
30,"blue-collar","single","secondary","yes",4,"yes","no","unknown",23,"may",84,3,-1,0,"unknown","no"
38,"technician","divorced","secondary","no",410,"no","no","cellular",11,"aug",63,6,-1,0,"unknown","no"
34,"technician","married","tertiary","no",197,"no","no","cellular",20,"aug",78,3,-1,0,"unknown","yes"
36,"blue-collar","married","unknown","no",6,"no","no","unknown",20,"jun",41,7,-1,0,"unknown","no"
35,"blue-collar","married","secondary","no",407,"yes","no","cellular",20,"apr",12,6,-1,0,"unknown","no"
40,"admin.","single","secondary","no",100,"yes","no","cellular",11,"aug",221,1,461,1,"success","yes"
35,"admin.","married","tertiary","no",0,"yes","no","cellular",28,"jul",151,7,-1,0,"unknown","no"
38,"management","married","tertiary","no",-469,"yes","no","unknown",16,"jun",209,12,-1,0,"unknown","no"
40,"technician","single","tertiary","no",825,"yes","no","cellular",20,"apr",38,1,335,1,"other","no"
38,"technician","married","secondary","no",226,"yes","no","unknown",30,"may",762,3,-1,0,"unknown","yes"
32,"management","married","tertiary","no",-55,"yes","no","cellular",26,"aug",107,4,-1,0,"unknown","no"
30,"blue-collar","married","primary","no",-336,"no","no","cellular",10,"jul",128,6,-1,0,"unknown","no"
35,"technician","married","secondary","no",0,"yes","no","cellular",9,"nov",524,1,96,5,"success","yes"
35,"technician","married","secondary","no",251,"yes","yes","unknown",1,"jul",128,3,-1,0,"unknown","no"
35,"self-employed","single","tertiary","no",44,"no","no","cellular",7,"sep",310,2,96,2,"other","no"
32,"blue-collar","single","secondary","no",2,"no","no","unknown",9,"may",144,2,-1,0,"unknown","no"
31,"technician","single","secondary","no",1094,"yes","no","unknown",12,"jun",93,8,-1,0,"unknown","no"
38,"blue-collar","single","secondary","no",-1,"yes","no","unknown",7,"may",72,1,-1,0,"unknown","no"
37,"management","married","tertiary","no",347,"yes","no","cellular",22,"jul",282,1,-1,0,"unknown","no"
35,"management","married","tertiary","no",1253,"yes","no","unknown",19,"may",210,2,-1,0,"unknown","no"
37,"unemployed","married","unknown","no",4565,"no","no","cellular",4,"sep",369,1,-1,0,"unknown","no"
38,"management","married","tertiary","no",7124,"no","no","unknown",16,"jun",301,6,-1,0,"unknown","no"
32,"technician","single","tertiary","no",13711,"yes","no","cellular",14,"may",638,1,175,3,"success","no"
31,"blue-collar","single","secondary","no",-219,"yes","no","unknown",30,"may",66,2,-1,0,"unknown","no"
38,"management","married","tertiary","no",0,"yes","no","unknown",20,"may",206,1,-1,0,"unknown","no"
32,"blue-collar","married","secondary","no",300,"no","no","cellular",6,"feb",166,2,-1,0,"unknown","no"
37,"services","single","secondary","no",1175,"yes","no","cellular",15,"may",102,1,333,2,"failure","no"
39,"management","married","tertiary","no",0,"yes","no","unknown",2,"jun",46,2,-1,0,"unknown","no"
40,"services","married","secondary","no",113,"yes","no","unknown",4,"jun",126,1,-1,0,"unknown","no"
31,"admin.","married","secondary","no",0,"yes","no","unknown",14,"may",40,2,-1,0,"unknown","no"
39,"admin.","divorced","secondary","no",399,"yes","yes","cellular",14,"aug",133,2,-1,0,"unknown","no"
35,"admin.","single","secondary","no",2830,"no","no","unknown",20,"jun",22,12,-1,0,"unknown","no"
34,"management","married","secondary","no",15,"no","no","cellular",25,"aug",184,7,-1,0,"unknown","no"
31,"technician","single","secondary","no",125,"no","no","cellular",22,"aug",78,2,-1,0,"unknown","no"
38,"technician","married","tertiary","no",45,"no","no","cellular",22,"jul",125,4,-1,0,"unknown","no"
30,"services","single","secondary","no",432,"yes","no","unknown",20,"may",340,3,-1,0,"unknown","no"
31,"services","single","secondary","no",1987,"yes","no","telephone",20,"nov",55,2,-1,0,"unknown","no"
34,"management","married","secondary","no",857,"yes","no","cellular",22,"aug",238,6,-1,0,"unknown","no"
31,"management","married","tertiary","no",6290,"no","no","cellular",20,"nov",303,2,-1,0,"unknown","no"
40,"services","married","unknown","no",4075,"yes","no","unknown",16,"jun",162,3,-1,0,"unknown","no"
34,"management","married","tertiary","no",180,"no","no","cellular",16,"jun",298,3,-1,0,"unknown","no"
33,"technician","divorced","secondary","yes",10,"yes","yes","cellular",18,"nov",167,5,-1,0,"unknown","no"
31,"management","married","tertiary","no",156,"no","no","cellular",13,"aug",657,7,-1,0,"unknown","yes"
35,"technician","divorced","secondary","no",473,"yes","yes","unknown",26,"may",434,4,-1,0,"unknown","no"
37,"admin.","single","secondary","no",781,"no","no","cellular",20,"aug",75,1,-1,0,"unknown","no"
40,"technician","married","secondary","no",1819,"no","no","cellular",5,"jun",398,2,-1,0,"unknown","no"
34,"entrepreneur","married","secondary","no",456,"yes","yes","cellular",28,"aug",137,8,-1,0,"unknown","no"
32,"technician","married","secondary","no",253,"yes","no","unknown",4,"jun",257,3,-1,0,"unknown","no"
36,"services","single","secondary","no",774,"yes","no","cellular",3,"feb",231,2,259,1,"failure","no"
32,"admin.","single","tertiary","no",-59,"no","yes","unknown",4,"jul",192,1,-1,0,"unknown","no"
40,"services","divorced","secondary","no",-81,"no","yes","cellular",23,"jul",186,1,-1,0,"unknown","no"
37,"blue-collar","married","primary","no",0,"yes","no","cellular",6,"may",226,1,363,3,"other","no"
31,"blue-collar","single","primary","no",2488,"yes","no","cellular",20,"apr",14,1,-1,0,"unknown","no"
39,"technician","divorced","tertiary","yes",3,"no","no","cellular",6,"may",488,1,-1,0,"unknown","yes"
35,"management","married","secondary","no",839,"yes","no","unknown",23,"may",50,3,-1,0,"unknown","no"
32,"blue-collar","married","primary","no",103,"no","no","cellular",23,"jul",312,1,-1,0,"unknown","no"
39,"services","married","secondary","no",247,"yes","no","cellular",17,"apr",244,2,-1,0,"unknown","no"
33,"technician","single","secondary","no",291,"no","no","cellular",25,"aug",72,6,-1,0,"unknown","no"
38,"blue-collar","married","primary","no",2240,"yes","no","cellular",19,"nov",551,1,183,1,"failure","no"
33,"blue-collar","married","primary","no",324,"yes","no","cellular",13,"may",217,2,-1,0,"unknown","no"
39,"blue-collar","single","secondary","no",4143,"yes","yes","unknown",2,"jun",21,1,-1,0,"unknown","no"
34,"management","single","tertiary","no",2646,"no","no","cellular",14,"apr",142,1,-1,0,"unknown","yes"
38,"services","married","secondary","no",434,"yes","no","unknown",20,"may",411,1,-1,0,"unknown","no"
34,"blue-collar","married","secondary","no",622,"yes","no","unknown",21,"may",145,1,-1,0,"unknown","no"
32,"blue-collar","married","secondary","no",0,"yes","no","cellular",8,"may",80,2,-1,0,"unknown","no"
32,"admin.","single","secondary","no",45,"yes","yes","cellular",14,"may",908,3,344,7,"other","no"
32,"admin.","married","secondary","no",923,"yes","no","cellular",17,"apr",819,4,-1,0,"unknown","no"
38,"management","married","tertiary","no",950,"no","no","cellular",5,"aug",210,2,-1,0,"unknown","no"
34,"services","divorced","secondary","no",991,"yes","no","cellular",6,"may",89,1,344,1,"failure","no"
34,"admin.","married","secondary","no",247,"no","no","cellular",8,"oct",401,2,-1,0,"unknown","yes"
30,"blue-collar","single","secondary","no",180,"no","no","cellular",14,"jul",203,1,183,2,"failure","no"
40,"services","married","secondary","no",4157,"yes","no","unknown",15,"may",735,1,-1,0,"unknown","no"
34,"technician","single","secondary","no",1386,"yes","yes","unknown",28,"may",185,6,-1,0,"unknown","no"
34,"services","married","secondary","no",2211,"no","no","unknown",8,"may",149,1,-1,0,"unknown","no"
40,"management","married","tertiary","no",-495,"no","yes","cellular",29,"jul",303,2,-1,0,"unknown","no"
36,"management","married","tertiary","no",27359,"yes","no","unknown",3,"jun",71,2,-1,0,"unknown","no"
34,"technician","single","secondary","no",440,"yes","no","cellular",6,"may",445,2,345,2,"failure","no"
32,"blue-collar","single","secondary","no",135,"yes","no","cellular",18,"may",232,2,-1,0,"unknown","no"
39,"technician","married","secondary","no",-735,"yes","no","cellular",30,"jan",144,5,248,2,"failure","no"
36,"technician","married","tertiary","no",60,"no","no","cellular",19,"aug",209,2,-1,0,"unknown","no"
39,"technician","divorced","secondary","no",902,"yes","no","cellular",10,"feb",691,2,180,5,"failure","yes"
33,"management","married","unknown","no",18347,"yes","no","unknown",23,"may",415,1,-1,0,"unknown","no"
34,"blue-collar","single","secondary","no",-72,"yes","no","cellular",7,"jul",273,5,-1,0,"unknown","no"
32,"management","single","tertiary","no",656,"yes","yes","cellular",20,"apr",148,2,-1,0,"unknown","no"
35,"technician","divorced","secondary","no",69,"yes","no","unknown",8,"may",461,3,-1,0,"unknown","no"
35,"management","single","tertiary","no",0,"no","no","cellular",29,"aug",669,6,-1,0,"unknown","no"
40,"management","single","tertiary","no",1361,"no","no","cellular",29,"jan",1473,1,-1,0,"unknown","yes"
30,"student","single","tertiary","no",34,"yes","no","unknown",6,"may",289,1,-1,0,"unknown","no"
34,"technician","single","secondary","no",318,"no","yes","cellular",25,"jul",239,5,-1,0,"unknown","no"
33,"technician","married","tertiary","no",75,"no","no","cellular",21,"jul",204,4,-1,0,"unknown","no"
30,"services","single","tertiary","no",-477,"no","yes","cellular",21,"aug",1532,2,-1,0,"unknown","yes"
34,"admin.","married","tertiary","no",2552,"yes","yes","cellular",25,"sep",74,1,-1,0,"unknown","no"
40,"entrepreneur","married","tertiary","no",1729,"yes","no","cellular",12,"may",85,1,-1,0,"unknown","no"
