"age","job","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","y"
26,"management","single","tertiary","no",-8,"no","no","cellular",13,"aug",402,2,-1,0,"unknown","no"
57,"management","married","unknown","no",0,"no","no","cellular",30,"sep",585,1,-1,0,"unknown","no"
48,"management","married","primary","no",247,"yes","yes","unknown",14,"may",145,1,-1,0,"unknown","no"
57,"management","married","primary","no",-226,"yes","no","unknown",4,"jun",272,1,-1,0,"unknown","no"
59,"management","married","primary","no",2358,"yes","no","cellular",17,"apr",30,1,-1,0,"unknown","no"
50,"management","single","tertiary","no",1200,"no","no","cellular",14,"aug",904,3,-1,0,"unknown","yes"
50,"management","married","tertiary","no",1240,"no","no","cellular",12,"aug",474,2,-1,0,"unknown","no"
36,"management","married","tertiary","no",9,"no","no","cellular",11,"aug",386,4,-1,0,"unknown","yes"
40,"management","married","tertiary","no",1734,"yes","no","unknown",2,"jun",169,1,-1,0,"unknown","no"
52,"management","married","tertiary","no",575,"no","no","unknown",3,"jun",315,1,-1,0,"unknown","no"
44,"management","married","secondary","no",2984,"yes","no","unknown",15,"may",770,2,-1,0,"unknown","no"
36,"management","married","tertiary","no",1133,"yes","no","cellular",4,"aug",293,1,181,2,"other","yes"
31,"management","single","tertiary","no",574,"yes","no","cellular",16,"jul",410,2,-1,0,"unknown","no"
36,"management","married","tertiary","no",428,"no","no","unknown",28,"may",121,1,-1,0,"unknown","no"
32,"management","single","tertiary","no",474,"yes","no","cellular",7,"aug",90,3,-1,0,"unknown","no"
31,"management","married","tertiary","no",325,"yes","no","cellular",18,"jul",1139,2,-1,0,"unknown","yes"
29,"management","single","tertiary","no",437,"no","no","cellular",5,"aug",504,1,92,1,"success","yes"
30,"management","single","tertiary","no",4213,"no","no","cellular",25,"aug",142,4,-1,0,"unknown","no"
34,"management","married","tertiary","no",1310,"no","no","telephone",30,"jan",521,3,158,7,"other","no"
39,"management","married","tertiary","no",399,"no","no","cellular",9,"apr",504,1,-1,0,"unknown","no"
55,"management","divorced","tertiary","no",9756,"yes","no","cellular",5,"jun",103,2,95,1,"other","yes"
25,"management","single","tertiary","no",2506,"no","no","cellular",17,"feb",485,1,-1,0,"unknown","yes"
34,"management","married","tertiary","no",697,"no","no","cellular",5,"aug",166,1,-1,0,"unknown","no"
41,"management","married","unknown","no",2457,"yes","no","unknown",9,"may",285,1,-1,0,"unknown","no"
58,"management","married","tertiary","no",541,"yes","no","cellular",8,"may",98,1,-1,0,"unknown","no"
33,"management","married","tertiary","no",287,"yes","no","cellular",15,"may",199,2,274,3,"other","no"
32,"management","married","tertiary","no",273,"yes","yes","cellular",18,"jul",97,3,-1,0,"unknown","no"
32,"management","single","tertiary","no",2629,"no","no","cellular",28,"aug",77,4,-1,0,"unknown","no"
46,"management","divorced","secondary","no",-852,"no","yes","cellular",29,"aug",728,2,-1,0,"unknown","no"
31,"management","married","secondary","no",1368,"yes","no","cellular",12,"aug",129,4,-1,0,"unknown","no"
34,"management","married","tertiary","no",1657,"yes","no","cellular",18,"may",566,2,356,4,"failure","no"
34,"management","married","tertiary","no",133,"yes","no","unknown",8,"may",65,1,-1,0,"unknown","no"
61,"management","married","secondary","no",985,"no","no","cellular",18,"aug",998,6,-1,0,"unknown","yes"
42,"management","married","tertiary","no",520,"no","no","cellular",4,"nov",158,1,-1,0,"unknown","no"
28,"management","single","tertiary","no",-328,"yes","no","telephone",2,"feb",318,2,-1,0,"unknown","no"
48,"management","single","tertiary","no",414,"no","no","cellular",21,"jul",761,2,-1,0,"unknown","no"
35,"management","divorced","tertiary","no",0,"yes","no","telephone",29,"oct",171,1,-1,0,"unknown","yes"
37,"management","married","primary","no",22856,"no","no","cellular",2,"jul",154,1,388,1,"failure","no"
52,"management","married","secondary","no",-588,"yes","no","cellular",22,"jul",81,4,-1,0,"unknown","no"
53,"management","divorced","secondary","no",112,"no","yes","cellular",11,"aug",246,3,-1,0,"unknown","no"
30,"management","single","tertiary","no",18,"no","no","unknown",20,"may",121,11,-1,0,"unknown","no"
43,"management","married","tertiary","no",2886,"no","no","cellular",20,"nov",230,1,-1,0,"unknown","no"
34,"management","married","tertiary","no",1116,"yes","no","cellular",25,"jul",53,5,-1,0,"unknown","no"
28,"management","single","tertiary","no",2380,"no","no","cellular",14,"sep",394,2,-1,0,"unknown","no"
39,"management","married","tertiary","no",763,"yes","no","cellular",11,"may",877,7,300,2,"other","yes"
36,"management","married","tertiary","no",1582,"no","no","telephone",3,"feb",26,2,197,1,"failure","no"
37,"management","married","tertiary","no",489,"yes","no","cellular",7,"aug",205,5,-1,0,"unknown","no"
48,"management","married","primary","no",3230,"yes","no","telephone",20,"nov",207,3,-1,0,"unknown","no"
33,"management","single","tertiary","no",1439,"yes","no","cellular",3,"jun",178,2,-1,0,"unknown","no"
44,"management","married","tertiary","no",1058,"no","no","cellular",11,"mar",188,3,-1,0,"unknown","yes"
39,"management","married","tertiary","no",562,"no","no","cellular",13,"sep",303,2,-1,0,"unknown","no"
36,"management","single","tertiary","no",0,"no","no","cellular",11,"aug",108,2,-1,0,"unknown","no"
35,"management","single","tertiary","no",2486,"yes","no","cellular",25,"may",265,1,-1,0,"unknown","no"
33,"management","single","secondary","no",1558,"yes","no","cellular",17,"apr",97,1,-1,0,"unknown","no"
31,"management","single","tertiary","no",2590,"no","no","cellular",23,"sep",103,2,484,2,"other","no"
36,"management","married","tertiary","no",0,"yes","yes","unknown",3,"jun",599,3,-1,0,"unknown","no"
31,"management","single","tertiary","no",385,"yes","no","unknown",21,"may",304,1,-1,0,"unknown","no"
32,"management","married","tertiary","no",2431,"yes","no","cellular",14,"may",646,5,-1,0,"unknown","yes"
35,"management","divorced","tertiary","no",160,"yes","no","unknown",4,"jun",141,6,-1,0,"unknown","no"
43,"management","married","secondary","no",481,"yes","no","telephone",18,"nov",164,1,110,2,"other","no"
32,"management","single","tertiary","no",0,"no","no","cellular",5,"feb",550,4,-1,0,"unknown","yes"
49,"management","married","tertiary","no",7007,"no","no","cellular",17,"nov",325,2,-1,0,"unknown","no"
32,"management","single","tertiary","no",697,"no","no","cellular",7,"aug",119,1,99,3,"failure","no"
53,"management","married","tertiary","no",4446,"yes","no","unknown",14,"may",429,1,-1,0,"unknown","no"
39,"management","married","tertiary","no",894,"yes","no","cellular",20,"apr",491,1,326,1,"other","no"
34,"management","single","tertiary","no",0,"no","no","cellular",21,"aug",191,2,-1,0,"unknown","no"
44,"management","married","tertiary","no",7635,"no","no","cellular",21,"aug",719,5,-1,0,"unknown","no"
43,"management","single","secondary","no",1029,"yes","no","unknown",2,"jun",145,1,-1,0,"unknown","no"
27,"management","single","tertiary","no",0,"yes","no","cellular",30,"jan",323,4,-1,0,"unknown","no"
28,"management","single","tertiary","no",1351,"no","no","cellular",10,"dec",267,1,-1,0,"unknown","no"
45,"management","married","tertiary","no",242,"no","no","cellular",30,"apr",587,1,-1,0,"unknown","yes"
36,"management","single","secondary","no",1511,"yes","no","cellular",16,"nov",270,1,-1,0,"unknown","yes"
35,"management","married","tertiary","no",552,"yes","yes","cellular",19,"nov",314,2,124,1,"failure","no"
31,"management","single","tertiary","no",12569,"no","no","cellular",9,"sep",344,1,295,1,"failure","yes"
36,"management","married","tertiary","no",254,"no","no","unknown",6,"jun",161,3,-1,0,"unknown","no"
35,"management","single","tertiary","no",252,"yes","no","cellular",8,"aug",89,2,-1,0,"unknown","no"
44,"management","divorced","tertiary","no",-710,"yes","no","cellular",10,"jul",183,1,-1,0,"unknown","no"
34,"management","single","tertiary","no",178,"yes","no","cellular",15,"may",14,2,-1,0,"unknown","no"
34,"management","single","tertiary","no",1,"no","no","cellular",19,"nov",582,1,-1,0,"unknown","no"
37,"management","divorced","tertiary","no",0,"yes","no","cellular",11,"may",217,6,-1,0,"unknown","no"
41,"management","married","tertiary","no",140,"yes","no","unknown",5,"jun",65,3,-1,0,"unknown","no"
32,"management","single","tertiary","no",2343,"no","no","cellular",18,"jul",226,1,-1,0,"unknown","no"
40,"management","married","tertiary","no",294,"yes","no","cellular",23,"jul",97,5,-1,0,"unknown","no"
43,"management","married","secondary","no",-26,"yes","no","unknown",16,"may",343,1,-1,0,"unknown","no"
33,"management","single","tertiary","no",23,"no","no","cellular",20,"aug",216,3,-1,0,"unknown","no"
48,"management","married","unknown","no",0,"yes","no","cellular",8,"may",612,1,344,1,"other","no"
35,"management","married","tertiary","no",0,"no","no","cellular",11,"jul",89,1,-1,0,"unknown","no"
49,"management","divorced","tertiary","no",1904,"no","yes","cellular",17,"nov",131,2,-1,0,"unknown","no"
38,"management","single","tertiary","no",16957,"yes","no","telephone",29,"jan",208,1,247,2,"failure","no"
39,"management","divorced","tertiary","no",26,"no","no","unknown",18,"jun",311,5,-1,0,"unknown","no"
40,"management","married","tertiary","no",0,"no","no","cellular",10,"nov",147,1,96,8,"success","yes"
44,"management","married","tertiary","no",332,"yes","no","cellular",23,"jul",497,5,-1,0,"unknown","no"
35,"management","single","secondary","no",81,"yes","no","cellular",29,"jan",79,1,-1,0,"unknown","no"
48,"management","married","tertiary","no",0,"no","no","cellular",28,"aug",16,16,-1,0,"unknown","no"
43,"management","single","tertiary","no",1696,"yes","no","cellular",26,"aug",257,1,474,3,"failure","yes"
34,"management","single","tertiary","no",318,"yes","no","unknown",9,"may",133,2,-1,0,"unknown","no"
55,"management","married","tertiary","no",2366,"yes","yes","cellular",30,"jul",94,4,-1,0,"unknown","no"
28,"management","single","tertiary","no",224,"yes","no","cellular",2,"feb",97,3,-1,0,"unknown","no"
58,"management","married","tertiary","no",2764,"no","no","cellular",17,"nov",235,1,-1,0,"unknown","no"
46,"management","married","tertiary","no",523,"yes","no","cellular",6,"may",105,4,366,2,"failure","no"
35,"management","single","tertiary","no",0,"no","yes","cellular",14,"aug",370,4,-1,0,"unknown","no"
39,"management","married","secondary","no",0,"yes","no","cellular",27,"aug",63,3,-1,0,"unknown","no"
35,"management","married","secondary","no",1160,"yes","no","unknown",27,"may",116,3,-1,0,"unknown","no"
53,"management","married","tertiary","no",12,"no","no","cellular",27,"aug",345,10,-1,0,"unknown","no"
56,"management","married","tertiary","no",334,"yes","no","unknown",15,"may",127,2,-1,0,"unknown","no"
48,"management","married","tertiary","no",1808,"yes","no","cellular",26,"feb",245,1,-1,0,"unknown","yes"
36,"management","married","tertiary","no",23,"no","no","cellular",26,"aug",133,11,-1,0,"unknown","no"
31,"management","married","tertiary","no",459,"no","no","cellular",28,"aug",13,14,-1,0,"unknown","no"
34,"management","divorced","secondary","no",291,"no","no","cellular",7,"aug",91,2,-1,0,"unknown","no"
27,"management","married","tertiary","no",802,"no","no","cellular",22,"sep",569,1,-1,0,"unknown","yes"
53,"management","married","tertiary","no",37,"no","no","cellular",28,"aug",51,9,-1,0,"unknown","no"
55,"management","divorced","tertiary","no",481,"yes","no","telephone",8,"may",147,2,298,3,"failure","no"
32,"management","single","tertiary","no",11797,"yes","no","cellular",11,"aug",95,2,-1,0,"unknown","no"
34,"management","single","tertiary","no",5086,"no","no","cellular",25,"may",213,4,-1,0,"unknown","yes"
41,"management","married","tertiary","no",4824,"no","yes","cellular",18,"jul",168,7,-1,0,"unknown","no"
28,"management","single","unknown","no",81,"no","yes","cellular",8,"jul",158,1,-1,0,"unknown","no"
60,"management","married","tertiary","no",759,"no","no","cellular",14,"aug",136,2,-1,0,"unknown","no"
54,"management","married","tertiary","no",2819,"no","no","cellular",7,"aug",123,3,-1,0,"unknown","no"
50,"management","married","secondary","no",732,"no","no","cellular",7,"apr",736,7,-1,0,"unknown","no"
31,"management","married","tertiary","no",0,"no","no","unknown",14,"may",298,1,-1,0,"unknown","no"
55,"management","married","tertiary","no",-375,"no","no","cellular",30,"jul",814,2,-1,0,"unknown","yes"
34,"management","married","tertiary","no",1518,"yes","no","cellular",20,"nov",128,2,-1,0,"unknown","no"
53,"management","married","tertiary","no",1343,"no","no","cellular",5,"aug",129,4,-1,0,"unknown","no"
39,"management","single","tertiary","yes",-401,"yes","no","cellular",19,"aug",274,4,-1,0,"unknown","no"
41,"management","married","primary","no",5310,"yes","no","cellular",17,"nov",984,1,-1,0,"unknown","yes"
56,"management","married","tertiary","no",856,"yes","yes","cellular",4,"feb",70,4,7,7,"other","no"
39,"management","single","tertiary","no",3797,"no","no","cellular",2,"jun",96,2,-1,0,"unknown","no"
27,"management","single","tertiary","no",390,"no","no","cellular",28,"oct",190,1,82,1,"success","no"
51,"management","married","unknown","no",712,"no","no","cellular",13,"aug",287,2,-1,0,"unknown","no"
38,"management","married","tertiary","no",2278,"yes","yes","cellular",13,"may",244,1,-1,0,"unknown","no"
36,"management","married","tertiary","no",495,"no","no","cellular",12,"mar",213,3,182,6,"success","yes"
52,"management","married","secondary","no",428,"yes","no","unknown",30,"may",153,1,-1,0,"unknown","no"
35,"management","married","tertiary","no",24,"yes","no","cellular",8,"apr",169,1,231,2,"failure","no"
36,"management","single","tertiary","no",613,"no","no","cellular",7,"aug",86,2,-1,0,"unknown","no"
49,"management","married","secondary","no",321,"no","no","unknown",9,"jun",135,3,-1,0,"unknown","no"
56,"management","married","tertiary","no",21664,"no","no","unknown",17,"jun",214,8,-1,0,"unknown","no"
32,"management","married","tertiary","no",5878,"no","no","cellular",19,"aug",159,2,-1,0,"unknown","no"
44,"management","married","secondary","no",576,"yes","no","unknown",8,"may",128,3,-1,0,"unknown","no"
36,"management","married","tertiary","no",1477,"no","no","cellular",7,"aug",71,2,-1,0,"unknown","no"
58,"management","married","tertiary","no",16264,"no","no","telephone",17,"nov",215,3,-1,0,"unknown","no"
59,"management","divorced","primary","no",133,"yes","no","cellular",9,"jul",206,1,-1,0,"unknown","no"
40,"management","married","tertiary","no",1217,"yes","yes","cellular",18,"nov",155,1,-1,0,"unknown","no"
38,"management","single","tertiary","no",427,"yes","no","cellular",6,"may",17,3,169,2,"failure","no"
33,"management","divorced","tertiary","no",0,"yes","yes","cellular",19,"aug",275,8,-1,0,"unknown","no"
49,"management","married","secondary","no",362,"yes","no","unknown",4,"jun",84,2,-1,0,"unknown","no"
37,"management","divorced","secondary","no",1287,"yes","no","cellular",14,"may",432,1,-1,0,"unknown","no"
25,"management","single","tertiary","no",808,"no","no","cellular",18,"sep",267,2,114,2,"failure","yes"
48,"management","single","secondary","no",290,"yes","no","cellular",21,"jul",257,2,-1,0,"unknown","no"
59,"management","married","tertiary","no",0,"no","no","cellular",27,"aug",87,4,-1,0,"unknown","no"
32,"management","single","tertiary","no",537,"no","no","unknown",29,"may",187,3,-1,0,"unknown","no"
36,"management","married","primary","no",3953,"yes","no","cellular",19,"nov",277,1,-1,0,"unknown","no"
32,"management","single","tertiary","no",112,"yes","no","cellular",5,"may",118,1,-1,0,"unknown","no"
34,"management","divorced","tertiary","no",13204,"yes","yes","cellular",20,"nov",197,2,-1,0,"unknown","no"
53,"management","married","unknown","no",2240,"yes","no","cellular",2,"jun",282,2,385,1,"success","yes"
31,"management","married","tertiary","no",22546,"yes","no","cellular",14,"may",8,6,267,4,"failure","no"
34,"management","married","secondary","no",293,"yes","no","unknown",21,"may",162,3,-1,0,"unknown","no"
36,"management","married","tertiary","no",340,"yes","no","cellular",20,"apr",68,2,-1,0,"unknown","no"
26,"management","married","tertiary","no",265,"no","no","cellular",30,"jan",650,2,-1,0,"unknown","no"
54,"management","married","tertiary","no",384,"yes","no","cellular",12,"may",30,7,-1,0,"unknown","no"
47,"management","divorced","tertiary","no",94,"yes","no","cellular",31,"jul",9,19,-1,0,"unknown","no"
61,"management","married","secondary","no",1471,"no","no","cellular",12,"aug",331,2,-1,0,"unknown","no"
35,"management","married","tertiary","no",365,"no","no","cellular",21,"nov",168,2,-1,0,"unknown","no"
32,"management","single","tertiary","no",1160,"yes","yes","unknown",11,"jun",450,2,-1,0,"unknown","no"
46,"management","divorced","secondary","no",361,"yes","no","unknown",19,"may",86,7,-1,0,"unknown","no"
46,"management","married","tertiary","no",1285,"yes","no","unknown",27,"may",89,1,-1,0,"unknown","no"
32,"management","single","tertiary","no",131,"no","no","unknown",3,"jun",267,3,-1,0,"unknown","no"
43,"management","married","tertiary","no",348,"no","yes","cellular",15,"jul",88,3,-1,0,"unknown","no"
40,"management","divorced","tertiary","no",502,"yes","no","cellular",3,"feb",267,4,270,3,"other","no"
38,"management","single","tertiary","no",8669,"yes","no","telephone",20,"apr",5,3,150,6,"failure","no"
36,"management","married","tertiary","no",9324,"yes","no","cellular",30,"mar",138,8,-1,0,"unknown","no"
57,"management","married","tertiary","no",0,"no","no","cellular",19,"aug",188,4,-1,0,"unknown","no"
30,"management","single","tertiary","no",47,"no","yes","cellular",31,"jul",11,17,-1,0,"unknown","no"
36,"management","single","tertiary","no",1283,"no","no","cellular",18,"aug",92,5,-1,0,"unknown","no"
26,"management","single","tertiary","no",1177,"no","no","cellular",19,"oct",116,1,-1,0,"unknown","no"
58,"management","married","secondary","no",139,"no","no","cellular",27,"may",188,1,161,2,"other","no"
29,"management","single","tertiary","no",21,"yes","no","cellular",14,"may",107,4,371,3,"failure","no"
53,"management","married","tertiary","no",146,"no","no","unknown",30,"may",150,1,-1,0,"unknown","no"
50,"management","single","primary","no",766,"no","no","unknown",17,"jun",174,2,-1,0,"unknown","no"
30,"management","single","tertiary","no",6164,"yes","no","unknown",27,"may",152,11,-1,0,"unknown","no"
42,"management","divorced","tertiary","no",221,"yes","no","unknown",7,"may",720,2,-1,0,"unknown","no"
40,"management","married","tertiary","no",89,"yes","yes","telephone",9,"feb",148,6,-1,0,"unknown","no"
58,"management","married","primary","no",320,"yes","no","unknown",30,"may",171,2,-1,0,"unknown","no"
40,"management","married","tertiary","no",7780,"no","no","telephone",4,"may",364,1,355,1,"other","no"
30,"management","married","secondary","no",-559,"yes","yes","cellular",7,"may",98,1,167,2,"failure","no"
66,"management","single","tertiary","no",6483,"no","no","cellular",13,"aug",275,1,-1,0,"unknown","no"
47,"management","married","tertiary","no",2306,"no","no","telephone",6,"aug",239,4,-1,0,"unknown","yes"
36,"management","single","tertiary","no",-679,"yes","yes","cellular",7,"may",172,1,93,1,"failure","no"
58,"management","single","tertiary","no",331,"no","yes","cellular",28,"jul",82,3,-1,0,"unknown","no"
